genre	key	timesignature	tempo	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26	t27	t28	t29	t30	t31	t32	t33	t34	t35	t36	t37	t38	t39	t40	t41	t42	t43	t44	t45	t46	t47 
Pop_Rock	0	4	130.867	14.632	-13.108	-8.195	22.896	-19.49	21.738	-11.223	-31.048	-17.711	32.177	-25.667	34.877	24.619	91.323	-69.58	9.915	39.186	15.945	-5.022	-6.333	-27.417	-17.697	43.936	-14.505	51.362	49.796	5.823	48.757	2.907	49.958	35.766	29.804	80.122	71.822	24.66	26.972	17.974	-4.306	-4.382	39.037	13.626	-35.926	55.444	-0.505	-16.102	69.524	16.386	-8.935
Pop_Rock	9	4	128.646	92.567	86.406	87.519	60.172	35.474	63.191	55.231	-2.507	79.015	34.518	72.534	31.322	72.534	78.862	89.277	148.454	33.613	54.442	120.986	22.123	63.173	143.397	130.027	46.261	28.774	6.66	80.05	26.38	16.605	33.525	94.667	31.617	65.02	114.193	52.955	55.195	102.92	168.181	-1.298	16.024	-32.444	69.54	6.898	13.878	58.008	74.971	4.262	25.396
Blues	8	4	102.785	44.387	44.485	45.647	10.04	55.668	34.069	54.504	0.103	-11.4	-58.918	-19.328	-10.337	39.779	47.149	23.557	63.272	20.197	10.664	74.995	75.983	84.312	80.321	86.765	83.925	80.613	123.283	74.633	71.91	32.455	29.058	12.645	30.057	-10.812	-20.748	8.4	-63.799	27.347	64.181	78.101	113.78	85.062	91.64	136.963	98.897	74.31	107.719	52.935	49.727
Country	1	5	102.151	53.279	-25.368	-87.418	-51.275	-49.541	50.033	-53.908	-40.362	-85.674	-80.866	7.269	16.902	30.964	23.46	28.085	10.075	-65.727	-58.144	-46.735	3.4	-40.192	0.526	44.266	-30.565	-44.484	-21.117	-42.337	-76.165	-87.324	-33.634	-23.996	-72.01	-10.703	-31.263	-52.523	-78.085	-74.173	-63.273	54.399	-28.161	-72.608	-108.745	-45.912	-34.842	-104.748	-162.111	-124.861	-105.053
Rap	11	4	118.241	-20.486	22.238	66.251	42.54	-10.857	7.826	57.986	60.603	42.315	-35.149	2.819	-28.69	23.496	69.114	33.471	8.317	49.454	51.227	66.85	16.751	-24.335	12.955	80.654	2.214	-12.306	47.932	41.155	3.214	13.22	-4.956	54.212	79.932	-2.581	-29.991	3.531	51.069	10.709	-7.973	48.653	60.611	12.629	-38.523	35.667	-80.794	2.41	-5.698	49.916	80.715
Electronic	0	4	140.026	70.929	32.963	3.872	6.573	47.857	9.765	70.923	34.399	-4.365	-1.0	56.15	-1.868	18.075	70.727	22.703	-10.97	-0.294	52.782	18.756	74.455	22.326	-5.071	61.443	24.356	73.293	19.854	-2.011	45.044	12.764	49.299	79.18	33.948	32.287	83.088	117.408	58.69	70.134	39.105	31.367	62.483	66.92	83.816	68.849	63.479	70.429	55.585	78.266	42.998
Blues	2	4	89.984	-127.459	-82.858	-74.582	-24.37	-31.438	15.962	-22.523	-98.251	-69.047	-105.114	-91.266	-124.324	-93.974	2.102	35.064	-8.226	7.254	47.37	-52.727	-70.667	-32.639	46.383	59.344	15.132	11.783	47.626	39.573	-25.086	-49.504	-57.283	34.083	-45.205	35.096	48.353	60.266	62.946	50.431	-99.85	-132.055	-59.411	-25.277	-30.91	12.407	-16.06	-12.248	-153.404	-97.672	-87.864
Blues	9	3	113.838	-191.234	-205.202	-143.228	-64.98	-53.571	-64.709	2.318	-142.35	-159.303	-180.282	-148.392	-154.008	-23.128	-50.007	-61.335	-1.766	11.029	-57.279	-110.824	-91.241	-16.755	-72.919	-82.017	-82.776	-140.323	-183.447	-155.715	-159.862	-195.797	-142.536	-163.897	-186.223	-189.668	-88.295	-170.275	-135.425	-171.911	-125.289	-159.252	-165.556	-99.46	-127.435	-113.45	-101.163	-123.537	-110.29	-136.957	-130.037
Pop_Rock	7	4	174.395	25.882	-1.826	35.298	1.291	-22.768	-18.85	-26.767	45.552	-0.605	-21.726	0.108	20.588	-8.671	7.151	43.574	2.302	19.312	8.733	-46.07	24.29	2.82	-40.099	13.947	39.322	16.153	-5.628	-21.738	-42.374	13.399	23.363	-22.859	-25.144	23.741	8.689	-24.223	-8.589	-49.998	16.369	29.308	-10.066	-48.94	-14.249	25.519	7.678	9.894	-5.278	-3.757	0.602
Pop_Rock	2	4	89.481	33.139	-10.512	-9.982	23.112	61.802	4.007	26.993	-21.116	17.329	26.247	42.03	74.294	54.402	1.687	50.855	36.852	-4.406	44.912	8.874	18.37	14.652	26.977	34.888	34.966	21.233	42.291	-0.273	29.552	28.428	38.374	10.434	6.448	-26.561	15.8	29.92	38.117	-2.072	45.184	1.794	22.781	45.996	10.146	32.092	-2.069	7.194	21.806	58.747	24.075
Pop_Rock	1	1	86.104	31.222	-34.048	1.909	8.752	39.978	2.672	25.02	33.466	18.662	32.793	111.989	104.42	68.691	54.177	-8.39	45.313	-7.159	69.222	31.788	7.862	12.688	-0.187	-32.825	18.92	-5.355	-25.593	38.348	-2.505	18.448	39.773	31.147	39.556	-6.587	3.508	15.697	-45.403	-4.405	-31.065	-27.474	9.929	-22.173	17.041	-12.369	-18.306	46.187	57.367	31.051	41.526
Pop_Rock	7	4	137.937	-26.745	-23.784	-50.686	-32.396	4.888	11.172	-17.919	18.382	11.752	-38.408	10.847	-55.392	4.254	27.96	32.333	-74.573	-41.176	-23.77	-13.801	-4.477	-14.355	-26.689	-36.322	-25.956	-36.708	18.301	-2.122	-33.583	-53.229	7.419	13.82	-5.095	-8.63	-4.398	-16.908	0.46	-6.153	14.392	-21.959	-47.853	-33.548	-61.917	7.585	16.058	-26.415	-0.831	-28.797	-14.574
Pop_Rock	10	4	95.103	54.302	23.562	51.176	52.842	33.726	55.589	45.368	50.318	52.026	25.272	-10.071	28.687	83.487	65.717	16.566	15.355	61.643	51.68	35.493	24.972	14.46	20.439	101.879	21.857	1.327	1.901	48.024	61.834	31.462	46.99	60.557	84.963	61.723	41.965	38.531	55.003	26.793	79.801	58.0	42.39	42.873	8.268	24.042	51.037	19.875	2.416	52.963	39.384
Electronic	1	4	119.901	-131.159	23.524	-21.206	72.225	14.924	-17.986	94.474	-90.005	0.877	27.077	-25.174	0.595	-34.711	-2.062	-53.86	28.946	-40.744	69.597	-20.015	165.751	57.772	52.367	-24.532	161.654	17.74	-46.296	106.061	-85.877	43.698	22.707	71.094	-21.238	-0.286	-57.135	56.409	-43.681	-11.911	49.094	-25.989	9.513	-39.518	-11.305	-29.424	51.381	-7.038	-50.478	128.16	-87.419
Pop_Rock	5	4	137.953	95.586	69.249	72.923	26.435	96.314	61.396	50.901	22.026	63.339	31.032	82.151	54.417	88.896	55.809	94.652	54.532	91.205	80.764	90.468	54.747	104.968	106.206	90.627	100.056	89.614	67.762	63.844	70.353	46.991	89.562	46.85	86.587	119.203	68.898	94.106	70.025	70.738	46.836	69.205	49.054	67.387	75.552	90.737	81.382	75.004	85.535	99.605	65.557
Pop_Rock	2	4	131.564	58.346	10.518	13.722	6.111	-2.292	-16.736	87.509	1.703	-5.629	15.993	74.412	11.859	47.787	-12.973	-5.418	-10.104	-43.733	57.545	52.108	-79.238	-74.037	-72.967	-44.632	10.719	32.344	31.287	-2.759	-16.834	-47.06	54.889	-7.193	12.898	-6.487	45.2	-29.585	24.839	46.768	11.39	11.631	36.705	6.27	-38.321	44.705	59.569	42.491	0.435	55.319	27.353
Jazz	9	1	98.987	-34.772	-7.302	-6.567	-12.89	-32.354	12.106	0.487	-18.111	22.435	13.064	-56.768	-89.371	-26.98	-15.312	0.87	-6.342	-2.777	-4.868	-1.886	2.179	-2.54	3.162	30.899	19.519	7.164	16.892	7.713	4.43	14.856	11.655	5.68	-10.538	5.145	3.982	-5.438	-7.159	-9.939	-21.603	-5.778	-14.905	-25.459	-27.538	14.991	7.595	-29.434	-19.949	-15.307	28.75
Pop_Rock	11	4	127.969	37.248	16.166	44.336	20.063	24.041	45.893	0.129	-5.37	42.99	91.508	-1.073	46.96	51.957	14.973	42.863	20.198	-3.366	24.037	4.115	16.61	34.638	-1.719	44.181	18.186	44.321	8.555	43.098	18.148	4.664	47.63	2.3	12.742	37.924	84.404	4.457	58.571	52.215	9.75	55.312	16.561	12.746	26.611	35.288	35.863	22.964	-4.946	23.028	19.853
Pop_Rock	2	4	65.941	-3.727	-9.976	2.171	15.045	-1.459	-1.532	10.436	12.561	-16.906	-14.021	2.777	0.194	12.845	2.96	-4.83	18.926	14.351	-13.155	15.352	-5.317	-3.634	-15.147	-16.127	-1.227	-21.101	-5.667	-15.222	-4.603	-11.686	19.357	-20.098	-40.04	-54.108	-35.454	-15.725	-14.771	-7.33	-101.906	-176.747	4.59	-176.994	-218.072	-210.656	-211.597	-197.073	-208.081	-190.721	-196.758
Pop_Rock	11	4	150.003	-141.067	27.004	-62.085	-49.289	-108.907	-83.847	-16.467	-57.938	-32.822	-133.016	-95.219	-52.526	56.551	13.274	-26.961	-47.396	-58.501	-35.009	-48.793	0.972	-84.869	-10.367	-41.148	-66.064	-12.614	81.321	20.436	2.106	-0.016	1.114	46.798	109.954	-48.41	-42.569	15.97	22.818	-25.191	26.161	38.105	37.603	-11.958	-10.91	-22.088	-69.139	20.245	22.714	32.104	38.118
Rap	8	4	90.998	-114.83	-66.429	-101.31	-13.075	-56.764	-88.433	-113.366	-111.522	-114.945	-141.182	-88.106	-96.594	-64.443	-52.223	-88.231	-70.56	-94.761	-34.352	-69.422	-126.309	-127.531	-125.559	-114.393	-85.443	-37.471	-45.447	29.161	-37.409	-77.572	-58.907	-51.016	8.879	-6.332	52.719	40.463	-17.787	42.786	79.563	-7.964	23.128	-5.474	20.577	-29.885	-65.514	-35.251	10.41	-2.375	46.653
Pop_Rock	10	4	143.699	-28.388	-11.575	-5.229	-9.487	-8.745	1.708	10.477	-46.008	10.69	4.172	81.53	67.079	30.512	1.748	10.639	-5.898	-14.829	-5.515	32.394	-26.346	-16.376	22.588	-50.977	-26.15	-25.919	-45.233	-13.94	38.981	61.884	67.382	14.741	21.474	-8.181	38.647	20.809	-9.264	-22.905	-24.26	-51.875	26.673	-35.256	37.518	-13.711	-5.56	6.038	-22.872	1.794	3.052
Blues	6	1	113.447	33.94	70.322	54.73	68.062	35.979	-100.823	-87.755	28.336	-42.788	-63.144	-6.507	-6.852	-45.647	9.509	-3.062	23.245	22.574	33.33	16.699	7.997	-25.528	5.029	-29.16	22.142	19.945	-26.965	-23.052	24.706	18.314	-55.486	33.961	99.681	78.208	45.314	44.73	44.605	39.214	41.677	23.716	43.697	30.348	39.302	23.769	2.683	-1.422	-61.812	-69.296	-3.467
Electronic	8	4	86.991	36.943	29.538	14.691	32.791	33.364	-3.694	57.044	22.502	42.941	24.044	57.613	39.093	35.304	20.156	47.355	49.351	37.548	47.358	33.388	41.629	53.931	43.625	30.097	43.414	27.174	50.881	12.48	45.386	31.931	28.279	44.238	37.321	64.227	35.582	22.318	33.095	5.614	-14.085	29.528	9.534	-0.302	-5.94	4.652	26.484	8.348	13.11	58.376	31.234
Pop_Rock	7	1	140.496	-42.815	-67.937	-54.71	-51.794	-35.203	-148.558	-97.001	-141.541	-93.637	-95.006	-112.49	-59.036	-63.892	0.883	-78.644	-62.087	3.447	-48.522	-36.031	-69.028	-33.941	-37.392	-44.449	-2.568	25.739	17.544	-12.794	-6.129	29.833	65.603	82.701	51.457	61.072	39.18	33.914	46.012	21.764	25.324	30.449	-9.891	66.217	-11.299	31.659	42.052	21.657	30.933	25.391	30.445
Pop_Rock	4	4	119.947	145.637	49.893	8.472	8.058	6.889	71.538	64.222	44.488	34.687	-74.376	-112.366	-83.392	-56.92	-28.234	2.855	26.768	30.565	18.946	25.814	53.77	51.433	69.878	73.037	74.485	61.618	65.731	81.28	89.84	96.328	109.807	104.266	134.84	118.791	152.476	154.253	145.792	156.119	170.183	197.334	197.427	189.465	247.659	23.859	145.347	16.067	44.887	57.321	28.439
Pop_Rock	5	5	139.629	43.112	-5.778	31.156	48.733	31.935	27.495	33.571	37.903	65.981	91.041	67.104	13.944	95.673	130.646	45.732	52.987	55.247	97.535	18.547	27.946	-5.54	-5.424	120.676	-17.584	44.582	-81.593	-110.697	-56.039	-47.188	-5.023	-75.559	-4.324	-60.775	-7.783	46.5	19.479	62.663	45.983	-2.96	-30.847	-51.012	-82.072	-96.168	-62.857	-68.725	-10.461	-65.499	-56.706
Pop_Rock	0	5	72.685	-51.943	-107.576	-112.601	-62.922	-78.115	-148.139	-137.336	-19.928	-150.592	-63.643	-142.565	-107.65	-11.34	39.178	-138.78	-154.661	3.288	-180.305	-192.332	-176.989	-176.074	-218.901	-177.467	-82.6	-88.238	-25.242	17.324	-133.543	-30.043	-48.695	-149.959	-64.495	-165.613	-169.057	-159.571	-144.503	-158.072	-178.664	-48.524	-110.106	-109.474	-164.612	-79.282	-110.853	-106.92	-152.69	-94.751	-118.747
Pop_Rock	2	7	111.829	-41.483	56.519	7.576	0.129	-92.238	-55.191	-90.381	-69.75	-155.887	-102.106	-93.38	-97.969	-11.873	-25.459	-23.725	7.016	11.618	40.132	29.546	-38.124	-2.508	8.107	41.308	29.287	9.154	-63.843	-5.65	-1.901	-46.281	-36.077	58.349	25.417	-17.632	-13.553	-17.29	21.027	-3.367	-62.611	-52.49	87.47	32.985	34.278	8.808	81.529	-2.6	-57.213	21.07	-30.602
Electronic	6	4	132.998	29.34	5.49	66.749	42.021	22.495	15.246	61.046	-2.453	24.262	61.796	27.764	21.94	8.964	27.457	-11.568	21.369	2.408	58.568	47.577	30.849	21.462	64.614	17.022	62.142	28.905	52.701	19.597	41.017	19.121	51.074	16.218	46.92	38.12	60.118	77.968	29.467	79.668	39.905	18.81	66.048	67.306	84.678	31.206	-45.76	-25.636	29.914	-21.819	-48.48
Pop_Rock	11	4	129.991	75.788	53.096	4.564	39.468	87.445	51.519	48.935	64.517	20.005	-10.633	8.899	27.592	98.867	18.68	34.009	39.332	17.849	25.564	80.113	59.868	33.228	11.48	85.551	29.449	105.982	12.045	17.891	-94.974	-10.512	-17.037	18.917	8.587	49.309	-16.571	-25.045	-1.101	36.769	52.943	79.783	32.708	45.117	20.386	0.123	-24.54	49.495	41.367	12.235	26.982
Pop_Rock	7	4	150.95	5.113	23.374	-1.125	-16.376	43.249	16.296	16.052	33.894	18.885	9.142	11.786	22.423	23.906	11.09	-8.596	16.49	-0.319	-11.777	33.03	67.24	28.964	14.299	-2.481	45.436	21.324	18.439	13.371	38.563	-10.264	-15.685	26.29	24.288	5.502	18.879	15.013	-1.188	45.019	22.153	3.522	29.74	6.298	0.348	29.353	57.315	37.438	1.032	-11.25	26.93
Pop_Rock	3	7	178.531	46.137	37.823	-12.178	20.33	36.486	39.351	11.201	63.085	32.004	-14.306	7.42	-15.802	-6.252	-30.427	15.86	60.626	68.697	48.388	61.532	67.795	47.516	-14.897	48.403	66.888	65.21	84.631	48.788	51.315	14.714	9.429	22.535	-2.728	40.219	49.725	58.9	53.059	44.37	16.762	21.113	15.847	39.837	63.845	43.709	60.084	51.572	61.165	18.363	42.891
Pop_Rock	10	4	100.02	57.927	-38.328	-81.396	-59.161	-10.708	-35.77	-2.558	-33.315	22.166	110.667	46.944	-3.624	55.449	-27.328	-58.552	13.284	-11.459	-53.378	-3.108	33.01	-3.235	-44.356	-54.64	-17.319	-18.244	96.13	7.484	-59.518	-47.87	-3.63	-33.244	-5.19	-24.5	0.372	-108.815	-69.77	-93.922	-30.808	0.331	16.523	1.941	15.683	16.76	-1.423	-47.987	-33.488	-12.614	-18.122
Pop_Rock	2	3	150.061	-43.863	11.192	-16.781	2.87	20.254	-29.052	8.428	11.272	-9.329	32.359	25.087	39.374	37.812	27.2	29.48	15.19	52.756	-4.153	0.335	3.362	61.817	9.984	-55.657	-17.095	-39.231	-0.429	-6.942	-0.154	1.546	12.693	-28.454	20.144	9.833	24.031	33.935	8.529	-2.625	-21.014	-2.615	-3.204	4.145	-38.209	15.294	-45.78	-1.158	2.858	-32.907	9.038
Pop_Rock	10	4	100.404	-20.796	-63.36	-68.828	-31.292	36.398	-0.443	50.447	1.118	49.098	67.436	-12.776	-62.095	-61.569	-21.569	-9.734	-66.671	34.687	12.371	64.317	83.298	33.539	-40.226	-44.517	-53.211	51.288	-7.269	-89.57	-32.755	-18.719	-34.498	-14.116	0.067	-26.79	1.266	17.373	40.523	1.845	56.319	55.615	74.963	26.052	-3.617	-36.877	37.066	76.015	35.545	3.775	9.745
Electronic	10	4	124.043	3.989	-38.061	-1.958	-82.641	8.359	-71.24	-20.419	-61.109	-0.162	-55.743	9.947	-87.712	-4.558	15.941	-61.863	35.076	-9.099	-68.003	-9.608	2.008	-49.973	-8.54	-95.615	-9.716	-11.548	-64.648	20.917	-44.101	-16.164	-53.143	25.738	-79.057	-26.25	29.307	-36.407	3.4	-68.118	2.503	-37.52	5.443	-58.378	-3.628	12.907	-70.238	4.112	-21.184	-47.759	-0.281
Electronic	9	3	85.321	37.281	30.717	67.821	53.515	79.604	93.659	96.533	77.325	73.32	84.419	14.607	36.863	28.298	70.044	56.844	75.097	114.172	92.04	62.746	105.162	76.892	68.081	50.923	54.396	54.809	13.343	14.057	5.549	52.708	53.393	108.05	35.616	12.277	-42.978	-129.717	-86.894	8.018	40.315	14.941	27.652	18.29	-73.17	-67.642	-78.945	2.357	34.62	2.985	10.197
Pop_Rock	4	4	121.615	106.737	64.439	20.984	5.525	1.293	5.352	14.351	24.948	9.575	7.744	-1.877	26.448	108.463	22.892	17.048	3.076	59.654	10.891	-10.668	3.015	5.756	8.905	38.127	14.145	-9.804	12.729	7.902	9.066	12.796	19.838	12.894	30.017	13.484	26.306	51.621	5.929	14.826	85.622	60.438	-9.797	41.766	8.834	17.091	29.341	32.254	30.084	-39.75	61.305
Rap	2	1	85.875	10.13	35.816	-31.561	-7.755	-4.529	-102.477	-90.797	-116.634	-75.328	-22.085	-1.753	-17.899	-2.081	26.009	-20.949	54.915	-7.601	36.215	-41.597	-29.58	-26.637	10.501	-65.661	-7.308	-2.83	-69.371	-67.381	-60.591	-61.077	-47.35	-11.446	-36.172	-21.11	-57.985	-36.829	-46.741	-71.809	-3.381	-33.114	-36.0	-13.254	-8.526	0.463	-6.439	1.009	6.952	19.093	6.992
Pop_Rock	0	5	89.296	75.431	72.813	62.52	61.211	68.812	42.622	65.765	60.741	67.176	74.435	69.306	65.79	72.137	93.313	80.372	83.123	63.01	54.869	66.855	51.383	60.056	41.815	60.116	52.457	85.113	54.807	54.576	27.607	61.508	64.669	54.482	57.133	33.442	64.017	51.752	84.085	53.179	56.078	39.792	57.975	52.755	42.671	61.634	77.276	42.408	53.998	49.257	45.713
Pop_Rock	11	4	126.294	-18.694	4.65	2.901	36.885	7.778	41.54	11.716	-24.347	-32.89	6.673	-17.491	10.899	1.533	15.538	-21.034	-1.112	12.595	-13.592	-44.366	-21.134	3.419	11.027	-12.819	-27.916	-13.771	-38.715	-36.321	11.236	9.701	36.67	-12.547	64.993	-3.357	-24.243	-40.384	-42.921	-3.619	-39.965	30.039	-8.849	-30.976	-30.153	-25.267	35.432	0.144	-36.628	-30.105	-3.271
Pop_Rock	5	4	131.059	23.486	25.588	49.648	17.564	8.814	29.68	45.683	47.581	46.118	26.706	85.197	44.875	44.236	54.465	40.321	36.512	37.148	-7.734	-84.947	-62.211	-60.714	-53.568	-62.616	-47.552	-6.203	68.738	126.1	245.103	89.953	50.94	43.252	35.2	56.833	63.198	40.944	38.052	28.64	55.882	34.252	20.063	-0.454	9.817	37.079	70.717	67.423	38.111	50.621	38.64
Pop_Rock	0	3	186.44	-58.363	-60.343	14.538	-114.504	13.982	-89.149	27.265	71.751	-101.366	-125.918	-107.346	-112.34	-177.751	-108.625	-129.974	-88.926	-103.943	-62.595	-28.811	-7.845	-48.825	-57.759	12.448	-30.416	-2.126	29.514	-98.703	-87.688	-49.022	-90.093	-115.425	-114.592	-95.098	-90.899	-31.123	-31.271	-64.234	-72.371	84.139	-83.22	-34.28	22.995	-108.306	97.119	-84.663	-82.995	-79.3	-55.841
Jazz	7	4	118.606	10.951	21.012	-29.304	-3.858	-22.688	-74.364	-125.44	-36.364	-86.968	-60.524	-57.312	-20.611	9.026	-19.205	-21.468	-14.017	40.564	20.109	2.097	-11.78	-6.111	-28.835	-13.289	-10.84	-32.117	48.354	8.426	-46.155	-34.26	10.757	-25.861	-19.393	-19.739	-27.955	-13.884	-57.232	-56.145	-30.186	-30.052	-6.218	-15.779	-6.643	-17.424	25.522	30.623	-38.758	-38.518	9.585
Pop_Rock	9	4	162.909	51.925	37.711	46.298	45.894	94.469	15.495	55.275	93.29	70.033	30.785	86.344	53.114	21.369	46.833	95.154	84.514	108.798	42.716	32.441	11.211	44.705	64.755	65.257	33.215	1.021	33.685	57.805	60.468	28.475	32.935	50.587	66.978	59.772	49.269	33.665	37.116	32.892	35.064	37.662	52.461	35.977	33.185	29.462	40.176	32.333	31.293	43.812	27.906
Blues	0	1	88.874	-138.535	-146.771	-188.136	-197.8	-177.827	-170.922	-174.437	-178.653	-114.581	-163.661	-210.959	-209.884	-247.254	-213.29	-224.629	-187.974	-231.388	-217.894	-185.434	-217.619	-200.596	-203.487	-193.672	-201.74	-192.067	-189.46	-194.813	-184.032	-210.815	-237.037	-215.204	-196.267	-197.388	-206.202	-192.803	-232.884	-235.068	-231.831	-239.958	-201.835	-213.029	-186.255	-189.105	-214.824	-150.522	-173.326	-197.851	-215.175
Country	0	3	112.884	-108.01	-22.281	49.624	60.497	65.473	81.919	82.804	60.775	46.351	31.42	56.413	47.689	65.488	42.97	52.793	26.402	38.312	26.608	63.808	60.706	70.439	27.103	16.516	43.087	43.5	41.084	32.155	74.205	56.018	25.3	46.631	54.041	77.148	82.675	47.414	20.597	18.148	22.459	23.635	56.278	33.975	58.788	-1.631	27.806	24.396	50.155	29.518	0.606
Jazz	0	4	209.581	-45.805	-11.089	-31.178	-58.799	13.023	-68.889	-27.069	-22.382	-71.755	-56.55	-66.568	64.579	34.113	37.302	20.443	6.749	-3.612	-18.074	-3.216	22.251	-6.159	47.307	13.561	-4.502	6.931	16.093	-26.222	5.03	-0.602	34.099	12.837	83.235	51.66	39.424	-22.217	21.169	41.874	29.14	0.13	-18.95	27.259	28.923	31.7	-11.878	-69.482	-5.582	-1.983	13.749
Blues	2	1	104.001	-175.108	-132.161	-152.21	-85.206	-214.607	-158.662	-210.161	-217.083	-208.77	-183.686	-171.256	-168.403	-122.141	-168.471	-114.358	-199.162	-223.955	-183.302	-181.976	-215.089	-179.41	-185.998	-212.472	-236.461	-228.669	-197.079	-209.629	-212.325	-167.599	-196.458	-216.743	-226.179	-190.74	-224.399	-255.051	-243.14	-175.721	-214.249	-189.51	-212.229	-223.823	-200.252	-237.306	-229.2	-218.968	-228.342	-211.853	-219.846
Pop_Rock	0	4	196.201	11.336	55.351	38.399	22.418	17.953	14.411	-46.705	-65.603	-66.301	-55.427	-93.095	-84.882	-63.483	-77.015	-99.425	-67.125	-82.057	-48.682	-84.004	-69.274	-70.435	-75.55	-88.015	-67.293	-74.787	-61.03	-91.474	-61.344	-52.161	-62.905	-89.485	-58.098	-69.654	-52.546	-83.017	-65.778	-57.153	-66.797	-92.928	-87.583	-56.09	-62.337	-83.452	-58.882	-37.888	-57.428	-85.138	-53.68
Blues	5	3	66.366	-28.092	-14.983	-27.549	4.425	-28.095	-51.355	9.904	14.772	21.593	-16.137	32.391	20.856	7.379	18.716	20.69	16.247	19.024	9.139	2.844	-12.381	43.467	-6.167	-8.002	-11.72	-13.915	-3.183	7.426	-11.87	3.49	-6.633	-24.983	-47.329	-49.277	-28.221	-59.204	-23.839	-7.654	-10.583	-1.404	32.794	27.61	1.026	-6.151	31.378	20.147	-15.616	-12.399	41.747
Pop_Rock	8	4	123.944	-15.747	-11.594	2.219	-56.328	-0.527	-8.438	16.862	23.256	13.054	50.13	66.057	-10.158	21.941	48.194	42.838	39.167	55.669	24.905	4.688	86.817	109.007	64.031	38.458	47.074	47.471	22.993	124.967	50.121	70.87	79.033	57.398	51.146	7.983	30.368	57.8	78.857	38.297	56.738	80.178	63.005	38.717	19.139	-7.115	24.225	35.958	19.648	57.296	54.622
Blues	5	4	110.509	21.619	0.61	-13.491	-30.066	-13.184	-17.195	-51.933	-52.281	-3.65	-45.68	-97.634	-29.988	-3.316	-57.546	-32.795	-51.326	-106.982	-56.833	-19.202	20.266	-28.687	5.394	42.123	24.334	24.525	-1.354	8.175	-24.788	7.141	32.941	15.422	12.14	-17.478	28.668	48.733	64.853	-9.361	20.778	28.756	32.976	42.532	65.788	31.891	64.137	12.523	-18.288	-1.899	6.641
Jazz	7	3	132.888	-209.227	-217.819	-200.012	-212.741	-236.568	-264.812	-254.205	-217.562	-195.487	-193.589	-188.893	-178.394	-193.008	-198.653	-204.221	-198.786	-197.415	-228.851	-264.967	-250.18	-225.307	-197.423	-188.721	-155.084	-137.491	-145.594	-183.63	-195.229	-192.856	-200.961	-163.465	-138.603	-131.833	-142.736	-173.416	-221.385	-217.592	-210.307	-202.287	-197.343	-183.605	-171.33	-170.431	-185.314	-134.183	-109.06	-189.254	-149.178
Pop_Rock	0	4	173.903	-101.581	-33.142	-94.097	-32.014	-28.284	-8.95	-96.599	-66.723	-112.231	-13.791	-74.974	-30.216	-12.764	-60.662	-14.878	-119.628	-22.818	-84.965	0.481	-10.964	2.151	-63.59	-67.646	-83.81	-4.025	-63.759	-13.448	-20.147	-53.017	-123.049	-44.986	-97.249	-25.948	-40.006	-25.954	-107.841	-70.494	-138.597	-23.666	-86.379	-35.54	-29.833	-66.92	-149.917	-38.608	-105.176	-24.7	-45.127
Electronic	11	4	114.313	26.8	33.123	-29.3	43.253	47.529	1.584	12.178	-10.883	34.151	32.678	9.441	5.801	42.215	55.839	12.736	50.829	18.625	73.252	48.407	81.274	63.629	23.834	42.545	40.203	14.5	44.461	52.839	1.69	58.073	54.425	12.329	29.677	10.612	37.794	38.022	13.136	41.978	62.798	12.944	59.518	74.965	28.178	46.377	8.445	-7.781	23.141	17.06	-9.722
Pop_Rock	7	4	162.329	-17.818	-32.713	-29.323	-23.137	-25.479	-14.562	-18.273	11.423	-8.117	-21.095	-1.823	4.044	2.012	0.182	19.092	7.894	4.842	30.551	15.629	22.348	34.433	30.761	23.38	32.662	30.321	31.508	30.502	44.763	26.096	39.145	47.363	35.486	43.096	46.175	41.82	52.606	48.983	46.628	56.08	57.263	85.52	89.939	85.603	99.217	100.653	68.058	67.661	68.641
Jazz	0	3	106.153	-44.218	-62.838	-17.576	-34.373	89.435	70.211	50.582	31.931	-15.488	-11.95	-14.379	-34.908	-16.228	-43.594	-19.146	-54.043	22.173	-0.081	-28.487	-26.765	-17.825	11.401	25.523	-24.605	-24.695	-53.953	-55.16	-63.196	-26.212	-26.183	-97.167	-20.487	-16.83	-17.282	7.382	52.575	17.06	22.844	59.902	48.664	104.811	25.433	27.538	100.596	161.813	51.099	-13.061	-6.571
Pop_Rock	4	4	130.48	33.213	84.81	26.342	16.497	74.531	110.164	49.625	62.852	61.989	95.319	30.193	41.151	75.555	52.175	70.124	33.605	36.825	56.751	71.015	81.464	42.305	61.309	50.366	19.203	-18.81	-10.758	-12.755	-32.872	3.382	-6.512	-18.426	-26.486	-20.474	-6.066	79.7	80.807	47.917	79.31	94.865	38.699	81.607	37.292	83.096	64.745	83.209	53.947	52.594	32.341
